sal_avg_lc1vs0_iate,earn_x0
-3855.250583084958,2391.8958633734305
-14958.292058565728,3927.047405702697
-4054.2127688174514,5573.925585802427
-8067.13580148413,1885.532301854622
-1006.2162749109602,2809.599896936466
-3836.366361642671,6191.9364523986505
-5634.116962650969,4561.574470234502
-18348.01718697778,4563.313779768048
-9342.519633761463,5028.294676161478
-5079.603196041396,2382.521754022436
-9184.157053538038,3636.4274645893606
-6495.098039064708,4172.03685511437
-11251.926781849656,4496.55616483204
-3260.026322308975,4138.956034930636
-12543.555167161434,3573.8094896241314
-2844.349662256396,1246.3323109584635
-15563.392937498338,3750.5464292302913
-4088.5696819064224,4069.751281733631
-13841.827821018856,5064.317106961394
-1109.3245971653341,3578.8123388164704
-5299.953273290589,2435.953978102072
-3448.945088410306,2555.496787475104
-945.2162192501019,2987.9715257443345
-1258.2975223978392,2754.4290211875705
-254.7807699873881,1851.3705621287404
-11649.573455353053,4429.845968154194
-20649.850181952814,4449.898709619646
420.3932770595849,2177.424286778352
-3164.6208812525792,2706.4668809974173
-8574.631855224216,3271.5684862194475
-14767.521795574252,5336.400389483416
-5021.566986475804,1871.7490638696404
-799.9948775184612,2464.7506043793223
-5698.792051681789,4510.144207475417
-3565.114789417295,3274.6875928204768
-1901.6343314241014,1372.7883867723865
-16762.887442337127,4394.456283866205
-12868.90106118521,2465.2759466765883
-635.8986662509294,2247.054751980115
-6140.49064027278,3102.1588759307274
-2127.544085373662,5080.721641077963
-6572.773337574741,3649.2027452430616
-5295.141076184427,3859.71615242203
-3377.5145524417076,2157.1650430111563
-2407.924195593372,3968.502638567972
-6588.662780477197,3269.2150282131133
-3455.426665905641,5098.148147629444
-371.26488676510814,1827.382675434352
-8556.520639013872,5655.423084298277
-2754.7909325634027,4754.027908914344
-2682.162488975036,2093.2722866009344
-11796.55250178056,5596.7820995173815
-13969.842588507101,2087.820960891286
-3927.7333350060285,3435.5625351442754
-5255.988148959439,4783.231130977261
-2584.1351879408503,2997.3498920024704
-6311.568973418754,3881.67276955604
-7912.39904323538,1769.0958685956014
-17552.85976344372,5226.693797862371
-3418.994828319377,3784.310512596725
-6454.937226118989,3580.7214140795404
-2172.338286939956,2483.3034358356576
-2416.0421988835387,3529.32744212211
-19453.168489302567,4254.496809000674
-15638.424688628533,4130.966690281808
-14245.456100122718,4320.143997852971
-9626.084246129867,3298.8584610204703
-5763.039077636551,4341.879749680947
-8674.384727513097,4016.074874387794
-3102.233721785924,5100.445659208811
-11405.421282696268,2172.517777621093
-14384.035086786564,4859.85938459017
-6487.98913446295,1860.5001231003137
-4102.771674107287,3694.091448446914
-15275.907712442811,3244.806029010857
-14077.531880849772,3241.14875474982
-5949.318314520016,4863.239538971047
-19805.347139054753,5396.817238420335
-17846.138204066796,4155.994781435296
-15233.524305527217,2904.178872808189
-4811.7300531795245,5497.408017745014
-10359.605493926145,3307.5190548548712
-17919.72205093953,4763.351485669298
-7937.676237930586,6778.419844208216
-6009.106275202473,2723.7476335191413
-15472.750588417177,3807.455634870521
-5945.986877815683,3061.1304308332224
-3360.829527886394,1326.135280594064
-6956.902628359108,2369.098096948035
-2046.7535187907235,2101.864101321901
-5368.296531277278,4357.490488968829
-3437.7596246061926,3441.464677760496
-10732.584867147874,3342.223420187453
-11359.55357283763,6101.05135235886
-3825.975209076194,3814.1868971414033
-1336.9841323998608,3864.430238572421
-5615.322207070289,2034.963989939584
-13205.616897701198,4510.764478963814
-5290.836014980232,2748.361791364179
-15153.633203338135,3325.03255729474
-3655.175989096482,6418.096777039719
-16169.361967732739,4392.636013467763
-15135.510108805785,4924.338048790823
-4771.949467961926,4772.129138222743
-3028.4918655445317,3665.766109106473
-12971.791516916337,5444.924042727799
-3309.571277842747,2996.107089125535
-3918.672717957141,6332.829633777485
-11583.46980423159,4055.697025415447
-1922.5718819330832,2038.2910189761424
-14188.265867126858,5607.482756325983
-2652.057164398164,5402.1136526712335
-7379.305587682102,1864.401220291003
-6981.4435278078545,4035.854113186835
-1247.4708126816731,2263.861813819829
-2872.317553903127,3283.678740526753
-3414.2761412685395,3602.2851153442725
-1695.5036930652732,1309.439829856104
-5679.082997104732,3068.458882741663
-14698.484170428215,3793.849332962817
-13660.97192894674,6030.56153730459
-21740.211177806133,4388.404044313073
-7266.301832188131,2510.367396720327
-16573.189335640953,5975.109733177025
-15184.43825120868,4077.7763091331135
-1924.4791151258275,2506.531766154837
-3799.196442903732,2254.281511245936
-4820.368538620209,4173.222650860552
-4441.810448074276,4093.8492851859473
-7166.968812804069,4387.022483495441
-1386.950209484729,1549.4044295154183
-8019.9972090893025,4454.427075630121
-6678.868957928272,2744.197989173
-5086.248013597291,5416.906521177631
-12302.107758479098,3931.0303677719767
-6190.457907944236,2427.0415028984967
-1554.9492896951342,3876.102671532326
-19549.702743126127,5361.333943343161
-5213.83429529597,4419.504296094528
-12520.036304014451,2681.508548024846
-10279.804662293855,5610.837961142819
-6404.712089674541,3012.60479091394
-5811.9528774994415,4728.482219914211
-6622.333483545703,4187.002612638372
-19803.051719232488,3964.422512171717
-3486.068541679798,3630.656267433679
-4205.00917984708,2912.7989429908234
-6620.442156486017,4791.336443556139
-1496.876203066192,3166.6684563913896
-428.1619432814505,2392.319714172349
-2973.5224194168295,4428.510980740605
-8721.083702069336,2211.8526072986538
-5757.828312046537,3872.656680196715
-4691.8572191364065,3130.9369805189435
-9513.222637004255,1494.7736626515534
-9349.293195736624,1549.6260488267592
-4058.447331938355,3833.270546553581
-13327.397358745782,5591.480158661683
-2795.4446538236116,3234.0831297464406
-5122.333873568321,4744.888512069125
-3119.0027046328146,3091.4400720560698
-4332.069156000229,4748.81908735344
-21262.861672225048,4498.754947917366
-984.8781735162913,2145.561794010127
-8493.509881976224,3027.7139851525712
-6938.31676590469,3592.6477060399043
-4883.709584754601,3945.653059109068
-5253.480508985378,4749.354201316887
-374.0206653624866,2093.863402102466
-6483.455364128824,4323.98759568167
-10549.221728318047,3413.626745731903
-6563.175372267879,3638.683989062676
-19789.52383785443,5062.555829147887
-3457.5589492878685,3487.7187645943422
-14709.857492581239,3567.723869543662
-5772.762763671866,3495.568931943229
-4331.578456666606,1240.2986448925951
-4248.588113030772,3338.061313606984
-11074.029993724705,4551.544594529123
-1601.9803741750675,3408.008917250119
-13849.025072454424,2988.6555170585884
-5107.611310350419,4836.492772973861
-4087.3210545438833,2219.344450328357
544.8374280693373,2033.1762456171653
-5372.222446589054,4928.326409841947
-3426.965964454421,4448.71090836124
-4715.4912379149755,3221.247977913541
-10281.784853299781,2572.756409915338
-3650.6164803315987,1547.8022093580837
-1340.6023296253923,1933.934615067872
-2297.381267799101,3466.6244013505616
-5916.031685397796,4375.572407961178
-3677.0326745399543,5552.032522744886
-17085.34743070876,3410.367537755117
-4081.144603681625,3860.535208951416
-21849.70478534106,4558.767089941107
-4670.244612803565,3619.60497415084
-7265.630455902802,3204.024549178335
-4136.103038934868,3226.0304013029554
-4665.7732830021705,5385.314537228853
-772.1119051960134,2499.238235847596
-1280.23048904677,2843.113868767401
-11458.962607555373,3567.0129216886025
-13999.491212898167,3825.693356144167
-5560.484453035747,3262.079569376363
-7241.466399271394,2026.521267202469
-7798.153064510588,4146.11277295919
-11983.92838439481,6083.548248359361
-4137.918357821408,4232.218266509655
-4020.286763993512,6325.373481492831
-1283.058867091244,2183.447515927101
-6500.485513826186,4628.783200977823
-13246.312250346666,3472.7749398597057
-1681.490338437515,1923.4927199884976
-7000.4256582805,1825.962157359881
-12300.186585652627,4152.148717779044
-4765.791340128107,2776.476204885783
-1553.7581559798246,3249.3829218309806
-3539.604820868977,6079.29504355599
-2111.837731004417,3046.191865256279
-4339.091480324526,2324.6606498165497
-16565.223725541273,4494.350805674009
-20538.381279543974,4564.917492076814
883.7483588400604,1772.3014720825452
14.915914707860566,1965.8990335934327
-5621.015483127902,3110.2766850135727
-11649.46302305309,4233.8638204491735
-11822.249357163855,2427.165898515493
-4922.013556863052,4993.952732057021
-5826.535394452258,3814.723920342644
-4136.539848117785,4224.771877200161
-6169.259721941998,3002.48381313289
-8121.707399347008,7069.354686626351
-4456.009565439324,4083.84595084846
-2659.835028649275,1832.7060154645176
-2405.3079907805295,3295.6048080557825
-8869.027991217246,4285.220099408649
-7089.700935000614,2518.5168964842896
-10401.340893501716,4410.837967800643
-12897.961781745998,4032.579929887157
-9694.219732915037,3908.6626921677566
-4039.243893456669,2069.1240569169872
-2816.8444504344266,2043.8707603365583
-3234.0539972448287,3991.059138612639
-10816.22528245481,4748.658790981864
-12625.06022994174,2510.412383296442
-2756.765736514082,2593.193146484819
-1359.6645540776717,2267.071387194792
-1628.9007030021235,2749.9209497745023
-6332.009762289664,2939.393607683266
-9751.881814556324,2005.0192339930304
48.85369645740218,2081.5240546208693
-10127.950611042363,6470.229064235164
-8445.012694981944,2076.03217481338
-7587.817802123413,1614.9951107124252
-13974.630081638497,6122.808178003341
-2597.88370253436,2233.202074756301
-15365.274425858765,3402.204603760346
-6883.752579227994,3267.2790538795443
-7761.238494949788,1617.6599046042013
-631.6923135608778,1898.8729209453136
-11028.807836843349,2757.954100975356
-13783.506834892076,4105.869119263394
-4623.147904398414,2187.7862648584714
-1338.140095077595,3312.0850488988594
-19475.50964830821,5698.564173461136
-17056.35847266231,3496.848794041626
-10733.13911804538,2773.4035579487554
-5896.007202779368,1811.807737164107
-5399.587548628611,3726.9600086988544
-4266.354456004787,3837.896940753612
-7954.646082404852,4355.330250230331
-8443.75801983937,1682.9155833097868
-3837.0712702748433,3533.7444540935185
-4030.831766502032,1846.225235434929
-2430.315701739434,1276.7773724089625
-13518.117757402484,5642.550732728897
-12213.604558297702,3307.2414892477063
-4391.027433239268,2116.452973867953
-4575.998005950418,4269.210362291777
-5366.221156967036,4189.475213351333
-3678.7075446221506,3336.348260317715
-3924.7438035623945,3686.4029740983847
-4931.003454373579,3994.32008945543
-9220.054437709314,6483.8474232262015
-3792.9022889509706,5483.901468884838
-5845.488594478746,1798.4312559854325
-9988.123389071106,2317.5791203842905
-6120.419080086168,4252.3046611620375
-2492.147378546943,2513.707407990315
-5359.094662809212,2869.936313162681
-7873.406227247571,2477.716369015645
-12085.789341286272,3198.703161889732
-4720.732880051522,4599.738526439508
-4844.251818266915,2475.821266255699
-4065.819631496248,3372.381581122022
-1251.6426684427488,3557.166814640724
-8570.227330079691,2270.2279226724254
-7117.01075498705,1805.8721091737696
-4726.426192328449,2107.4588202518607
-13671.981331848681,3478.8572743524664
-4477.728361153355,5161.502539163125
-3332.822758933883,4059.6965185577264
-4702.59680227924,5451.486508321955
-2003.6601352225093,2648.251970611041
1091.2949422362028,2028.527539386848
-2625.086193232022,3826.312599244402
-12263.4380346309,3031.3980336354025
-4491.243076782128,3125.5770249879124
-6405.307816972599,2988.979420515823
-7856.061243691658,4596.825009862307
-5283.6365814404635,4752.519949649485
-4802.153233682033,3395.212362321127
-3522.454602713892,3272.021880927403
-3933.0450216075888,3707.071752463963
-7547.335151750509,2775.4979782517094
555.1755781047871,1783.3685118119374
-4532.84514525741,4575.223949344271
-4040.1512889595724,5118.570035841637
-5684.008134161582,4701.218003539375
-5699.476262639465,3873.154872376245
-4161.5687868210925,2851.084009555063
-4777.241074024505,4672.9288866074
-11333.637514157379,5507.82657032315
-6543.682607770092,3172.402293046317
-14791.404636144283,3505.9382869222013
-1665.3389494445414,2717.125006748814
-8523.529979595034,1586.829392582034
-3154.75297991357,5375.417653492182
-14115.678812654718,3536.9701450602856
-6016.992961360406,4447.747584359316
-662.3568986093669,2011.6460295711188
-10462.155138770057,2932.194942013964
-4443.363204641257,4615.807402967284
-13432.400037222576,3725.208391510471
-9532.078499136265,4197.731913375113
-4103.690640421821,3038.50255444044
-888.9094734892092,2161.9882024076446
-19404.018826338634,5587.667587701827
-15972.629623293822,2811.882001915369
-11413.417483091242,1770.4269163014526
-10864.866245033856,2891.837871629771
-2535.976850689051,2136.6084249288483
-1697.221353847211,2629.7275112086395
-6206.141285221218,2370.541537204021
-14396.065247449096,3516.7224704033733
-2032.4320393295925,3015.290695158705
-4969.508696436503,1710.0808941462603
-8356.96273037898,4150.256308838014
-4996.602926741604,3940.322672934049
-578.7604530997282,2567.1869818298987
-14885.260216434026,3800.768580042442
-1492.0454285858004,3211.395317977371
-2516.622726736641,4511.007709659552
-5033.569071705766,1739.7190454257077
-1166.2921870246776,1555.5313331062168
-14156.042591236292,3771.9512421239606
-7004.39943264139,2647.405190860015
-17280.06802603517,4725.503082488546
-822.3145143603234,2273.079619386859
-1955.8225783087967,1259.975780544698
-12963.157982234534,3060.75702059621
-4346.247573366285,4318.247005400213
-2090.0527613233467,2982.911640856785
-3646.8299324379286,3585.4695911354333
-9999.32501567589,6036.985972618172
-1632.7304164086436,3753.422204185638
-5673.645224892165,3155.764182219226
-10290.446772720385,2289.905831606687
-2798.3587970894496,3022.7341481177714
-5926.4759690909905,5161.432946316664
-6973.58898305894,4862.514499709827
-3140.8523713562718,3786.5929109025287
-16991.342409285462,3566.718754233025
-10497.608213122898,3386.6932766620835
-4820.331440490028,1716.5711863708843
-4602.621469221491,2310.948369369191
-6099.418978294351,2271.638146141938
-7893.298453389423,5648.87378686065
-4353.237752585812,4355.887291585102
-10697.835130455192,2751.113945151194
-6113.474411604441,2889.5677455716072
-2492.014800676043,4240.342569860367
-17572.273580008572,5376.179585531793
-5460.610441240984,4638.92615220122
-10552.477727632555,5546.439014767791
-4021.7063065525235,2611.699141859994
-139.8960485464986,1803.363477090909
-3879.5712225063635,5712.215062678293
-3044.411473276037,3854.6222385032615
-2353.307971867819,1427.7133113614946
-3131.8236874293234,5451.692022881785
-18297.73389341094,4391.5353584380455
-4449.178483139312,4347.821839261109
-5135.974412202853,4237.339396441251
-4973.246285467816,3764.502929683789
-3231.027249960687,6651.032616227161
-11602.101457115572,6516.379916946739
-3565.201147440672,1838.917549627264
-4874.973616586467,3370.7632480761163
-15430.94369184261,3779.686392454768
-4956.249436413385,2836.1028627018864
-3445.602520511674,3203.156205146063
-1302.6831166134898,2857.7713927744044
-4465.611910611478,2856.408626462887
-2051.0865216109814,6017.169665615429
-6568.982278483998,3373.92283184958
-5354.58683168714,1759.9825730575822
-6614.556959863196,4402.831573526055
-2917.27790795245,2588.951192313016
-3853.434545005508,3634.076785668137
-9837.629901037984,3980.993163036876
-11407.053438242394,2793.612960979546
-4279.663779653769,3685.468997142578
-2514.81443810477,2851.241620296711
-19166.433768360836,4783.23076960964
-9342.24623496304,6451.177141022651
-5760.4238577299675,4433.040097385777
-3012.2296684418343,5244.504035835204
-1172.1899777801361,2270.524534626178
-2482.0980120306413,3104.195413297825
-10438.513545019496,4160.255487805176
-75.60567663462939,1638.880919897097
-2070.7380673943253,2954.062452289591
-8456.9518675474,5971.052991394708
-3038.618800173093,3027.743438719743
-21277.97765478909,4515.19632906516
-3363.9346461152136,3718.6767539953953
-10869.752188952527,3282.575248457086
-11068.66661213968,3985.5484686121954
-15569.877930510516,5896.264378991469
-6705.9772465621245,3292.636314486731
-17378.520740892516,5018.405633404414
110.87773057963048,2186.869661792076
-3463.184670849596,2103.8946130818754
-4892.713165464567,3927.741924306248
-5460.00195961901,4713.761664652618
-10146.849691062587,2200.6458026767355
-4374.7802624749565,3651.6827604740106
-2358.478907382116,1032.1039977179498
-12172.048386294839,3972.811042502569
-18643.920336505387,5023.738199183573
-10901.66740389211,2188.29824369729
152.57805735744822,2006.366361274844
-6060.693445692532,2443.8378685829507
-1047.5634476365194,1797.5694184837282
-6844.562701436538,4698.971531702588
-12893.280239288568,3567.938166531949
-5324.3571448004095,4049.233135766029
-10786.709447060748,2944.224461111404
-6172.088630640166,4430.548982239456
-15725.194555892582,5759.389149535927
-3566.6086458658656,1706.3891456890744
-14207.32208100618,4049.453312535376
-21564.101465550528,4581.782087669009
-5508.9438241152175,2837.3265854851206
-17462.341657023062,4727.524608350179
-1437.057619325121,1783.9164148975387
-7845.967454401002,2735.742684975785
-5233.374363109486,4627.210696514519
-3355.7324644244973,2456.094730508422
-5241.463293698798,4877.201264716592
-3616.273349871035,6253.918741337734
-4252.733679313353,3811.174253717957
-11439.03682688728,3338.1377132933194
-7179.766553775974,3392.655228350028
-4527.67732225472,5672.37431000111
-16928.21294809617,3571.491193832537
-17754.56697525686,4040.6585706190926
-4211.564652319248,3812.243651342658
-5402.68688871105,4501.858951032841
-13753.231357180217,6461.553829813432
-9615.015917020419,3850.7821693384726
-3424.5758983504343,3224.460223896862
-1566.577236004172,1806.3222722672729
-12433.197264142054,3629.421249717975
-6756.402007267676,6176.291168404121
-5906.44666227106,4055.0604993011934
-3038.508758340068,2846.3699523564555
-6754.718697053434,2114.01177375256
-10578.575880987648,3605.316954001219
-16085.803087496524,4158.950095166348
-12229.037699829441,3405.130256462747
-7730.000557769363,4466.416979515658
-1273.837824102372,2742.510484788309
-14560.986386783563,5792.110105113499
-3849.5324385860567,3081.5963668417653
-3365.29810804927,5347.06523387725
-8760.051663455786,2091.549274186721
-16113.830647278974,4467.889707844653
-7694.550431730892,1543.4399251270145
-20140.383586779004,4133.938893604463
-3929.812876372527,5933.8836000159845
-3241.181598885771,2835.258629458381
-16083.535248914635,4685.907686299399
-5743.426507178139,2532.967148877375
-8276.630851938,2308.012650365226
-617.6421112289931,2354.8813477717804
-2797.265209141625,3707.037982956997
-2469.4176371194394,3196.25057783048
-4866.978714829693,3148.8452333970595
-11928.698014783018,3355.648188154525
-3721.1288921164005,3101.35866614225
-16580.865504014495,2336.099997230645
-1771.1544699914375,2965.08564553297
-7452.287645331952,2013.005347634632
-3740.075880384482,4504.510592328865
-1591.8792332010416,4631.596123687882
-16550.665110468508,4869.227214876725
-2241.6297551912926,2719.4205213466325
-14113.937874370424,4745.7608787985055
-4386.509573217293,3241.008983740313
-4747.391286278647,3341.103372156108
-3976.985067426015,3763.763229686093
-4548.358720179347,3843.6747812506815
-19483.96092402521,4199.1052225881285
-4725.177015467845,4165.098696703492
727.9915000374763,2167.817903106356
-6975.6884147969195,3668.1340834438015
-8135.431004468983,1185.119946567666
-8851.680244735238,2757.152317577606
-4512.3616832985645,4463.810786068273
-4255.870334558594,1983.6592229519645
-2260.267413257481,2089.915755062935
-2930.3106130171327,4112.570054631367
-15804.606817144446,4295.120667932543
-10029.658657647566,3069.200304308928
-2398.2627946852126,2298.2800493274203
-21056.928553600683,4432.083634213422
-4121.14525198029,5819.499396610099
-7800.0377366918665,4000.935986789109
-7547.321160355633,1789.8571208297271
-9085.536383042867,3540.937071857492
-2044.6961447200733,1494.3944685263302
-4647.453881588821,3229.8753220830804
-7645.033973328971,2681.609142032468
-8384.699418305254,4025.312743276791
-11747.490326515108,4889.391573738318
-3625.071076370019,2436.1588753193946
-2755.1216434464286,2603.2786850124508
-9152.988646973274,3362.689649733495
-16746.988099367332,4139.61969996895
-5283.453196461786,2682.65397224282
-6366.22870551847,2157.9916672094128
-4400.930541651187,4857.890388679488
-5197.951426353606,4134.67896718642
-14737.054971263271,3943.865107050237
-2587.6359402662,3145.224004544888
-3734.361108705591,2352.242401893433
-15344.199084255804,4174.795598926684
-6731.8016424162615,4059.627216330997
-20884.17975539137,4059.5329737866073
-2237.032795326393,3287.252086985835
-4513.151384154979,5339.780158720185
-9384.00595422892,4916.717048563415
-13703.867719031223,4570.692046849787
-2333.7592899473984,1724.1513665647306
-396.5228196500284,1217.8967027823785
-13741.86667593144,4850.044521314507
-3475.746592409747,4800.719191735427
-3720.4932992914114,3104.521054683172
-14391.041754853177,4918.313106281467
-3553.690829050483,2499.384721229729
-4533.315145295568,2422.6905084386426
-2361.323816282207,5261.326760935999
-3470.0579705436903,2653.7014823573345
-10221.87382782955,2825.846241988791
-3718.2296163324863,5951.506345472163
-4551.3030312673545,4613.2472340360055
-5023.723982776377,2774.973066070231
-21327.723932875495,4910.734687227115
-3563.591667038727,5769.696140536033
-13568.342270632884,3980.463239513722
-23141.59524501301,4927.951086324626
-22683.158486826476,4947.811708185745
-6380.75355049213,4282.718778637384
-8202.36136039318,3034.908650834883
-13121.486856932312,1443.154363159823
-8402.764673543179,2137.191208748184
-3324.4959273816094,4512.487472200538
-1627.0584148301477,2628.894870192227
-5741.445227869889,2963.950948708706
-1215.9340972148152,2462.563894603653
-14306.183454345017,3484.131626418138
-1545.3847000346966,2286.858272582101
-11876.529012509873,3857.8938834123146
425.5913379459613,1767.7235919358463
-21309.683413999486,4479.237961718047
-10825.45959086201,1766.2123340563162
-4281.553184861896,6403.936450927677
-4777.808660332753,3395.788524475502
-2328.5931819176026,2935.3233053800004
-4573.11776856432,4331.46090360364
-2589.2184537593876,3090.084318554369
-10113.515286234035,6987.866171288037
-4844.991254541876,1286.4149501618951
-4414.556308781241,4005.0780464276218
-758.1027110610831,1816.982413072075
-3968.8918849563106,2409.206255962282
-4957.564087358391,1896.033515492444
-4716.541086265282,4185.576108586631
-16163.03389301037,4850.652733267251
-5221.438776315565,4185.394277951244
-12983.673976334088,2027.6106591202504
-16639.928319197366,3949.182983012898
-11560.074214597304,4484.0971757751495
-547.1686123571624,1754.5617839578736
-2397.5920811231153,4123.042464610729
-2386.0724798128476,3686.135362238584
-4605.255399368652,4041.066805066367
-1324.9671069691844,2459.4860323538337
-4027.796508110083,4814.683634020477
-7562.425171410514,3394.613207145628
-12457.39881184333,5809.0523021158015
-6611.437641827037,4165.646394566404
-12628.214245264046,3339.6281010173298
-3035.8302023156884,4935.516714837337
-996.3076235295669,1538.1634633353042
-21105.999705016668,4464.3639673476855
-8878.448969374636,4104.625280235054
-11458.080194023303,2695.735150192515
-1187.726134437943,3139.6890193186427
-664.669664731204,1823.8322879672328
-12020.283133715266,4252.408120932386
-14698.662140164995,4245.437787839989
-9683.956468136761,7055.736759152203
-8647.576833473178,1499.2206638677171
-2144.961095516716,3017.6408868496987
-7708.387404953422,3092.8895694171083
-12633.790457707531,4581.951796560071
-2707.315900186834,2346.007867256408
-5026.940312676438,4208.044823252523
-4382.293287389603,3849.824410492879
-4380.500432422286,3741.577058280248
-6694.174110133311,3118.9200514349072
-13507.849486647196,5353.786417539546
-16352.412404706707,2365.677218761301
-6204.903201880833,3998.387909871897
-4467.883792304612,5379.853093960582
-1599.644415322046,1449.5587092785652
-14965.183430141587,5192.633895319411
-5198.7908837766845,4968.635759442025
-4460.371198072249,4633.394899256924
-3479.470476904834,2354.1583945140223
-6516.374436538703,3293.314206307151
-4624.235811103193,1572.912398628062
-7258.8372197255285,4753.839188921962
-1119.8907379951056,1952.2801503302207
-9754.564543029113,3116.6904427418194
-825.6155548859615,1841.9982215249936
-7883.201890184849,3330.9581244265314
-8433.153572092686,5434.24197073028
-22477.634530474177,4526.540315300693
-390.79162636054934,1697.4763675338677
-17252.763386412946,5317.135396974444
-21180.765885968744,4431.051983516133
-10854.947264954297,2749.633808255436
-5425.023112715528,4586.333467557047
-1413.4525562758063,3866.476868683717
-3489.0216051950647,2885.2623409018734
-5235.06888549136,4163.148757290692
-13049.292937374743,2574.0806664996862
-7981.356789283946,2109.72843424931
-16206.832113204262,2675.991778405264
-9022.127678682822,4847.387421479286
-2466.0980889691346,3337.8519758354787
-17366.966911170977,3402.893661787111
-1626.586033453663,2446.3839716006005
-2571.1033248842778,5580.888600654655
-3296.649906174938,2250.354920668384
-10051.665640053314,3446.3650603551014
-5112.404473040264,3763.756179296217
-13322.27807680796,5402.152161846153
-3867.865281752931,2010.9052174293663
-13264.60796946247,4001.89316406228
-9755.05050225114,6845.735691737355
-4025.1211273402173,3369.895818565207
-6727.337670728737,3833.1276171717727
-8548.000055832354,1769.9283271682298
-9587.092598126426,6921.304526621902
-13184.876471660504,5082.478731706146
-5582.850071896097,5156.534175165206
-3976.2796463686627,6987.9237313261565
-6726.306641496782,3678.229625280911
-12672.813782413914,5522.350392313037
-5472.3615922169665,3757.676575241506
-12218.729851795404,2728.4703607411698
-6387.178889579961,4318.832499671477
-13673.473918438734,4622.507675437581
-8649.653420546234,3522.7898943331747
-11816.81690684375,5562.612855468043
-15485.919025431725,5565.961855368875
-4401.272613135867,4823.904277619716
-4093.706665898051,4625.091464934619
-8106.459205199135,6238.802166604659
-12730.577571665812,4065.333652204513
-4943.360125863954,4623.160085269914
-3194.5318551263513,2708.8851775232515
-2588.8297247490696,2962.779304961029
-15002.019802133442,4424.870722271859
-14189.80531069808,5353.570389290422
-9650.524085546711,4705.238138109025
-7677.137584417355,3071.3664663722634
-10106.274562994326,4903.736362420406
-4666.718397913501,4044.089781703589
-5546.790153057013,3256.048754753622
-4320.657908023235,6033.732755247072
-6732.516046065253,2920.290532158898
-3359.646456395216,1441.0429810884764
-12318.543883036102,2008.8891290795525
-3865.9116863509407,6423.870668541792
-4628.332774522074,4122.372648971867
-5006.799535029566,4107.582665829216
-4173.047203143018,3613.112902207904
-5476.395733829866,4604.975991412119
-6388.142468920136,3247.9171193001184
-2293.6438212709327,4373.434412859529
-5930.210375635669,4722.93047009913
-1317.0055263275308,1676.9682356903652
-4117.354231137304,3520.002767673596
-13392.044952435896,4486.205563966717
-20862.489337409446,4844.2476688861525
-3867.8120014809647,4223.806561532297
-4085.8753066852805,4355.883735230399
-5166.199947635887,3057.3270714411847
-10372.90056864175,4113.8775982657535
-8342.55284200146,5408.823396459277
-3290.587848019766,1312.3474626835352
-13843.185517874323,4879.621796542316
-17854.489128989102,2963.0395600511283
-14206.159627567575,4320.472681499532
-3117.649126927816,4157.352916636252
-7555.635856014104,2456.8954394861607
-10659.014014289376,2370.291703305208
-11415.30095987797,2715.685995262784
-3087.020490551924,4569.201348931366
-7682.26564967547,4467.366485608837
-3274.1938755315514,3003.5850523744307
-842.8805930428325,1396.7241886102177
754.3376481395786,1590.9400957103237
-4697.574526809156,5563.807928930261
-2534.4660067532423,3970.9557358388847
-5927.290010106344,3733.954744407525
-12599.579057614588,1782.2152572477155
-14432.580936560891,4149.911964309824
-2127.7827523155784,2697.846146439273
-2294.340903767177,2072.9342171584603
-14642.928959698585,3028.825753494936
-6347.809844589734,3940.364554097566
-4801.691645496094,4371.961322479314
-8959.9004556788,1595.0206739395085
-4154.697600534821,4658.946729759162
-4131.49628866304,3777.039383750264
-5461.004974718631,3534.044498309438
-2609.4088503702355,3017.4517639111377
-17671.646183723933,5405.025279039835
-5479.119527715882,4373.482664006746
-2957.242691338546,3372.085267084133
-5973.472113035476,4866.856849954686
-10806.597268418916,3546.3228905244646
-12357.594699542831,5542.08659880796
-4029.673957296394,3231.781530942377
-12336.343791319634,5817.7645035331925
-3286.5260992497374,3397.127481739676
-7741.461672994983,2999.853806855309
-4479.419080430336,4547.765626774192
-6958.27776050232,2626.8994044344136
-11411.974906875326,3379.1636939770383
-3581.0794439729943,5114.806416137548
-1804.7709585447983,2364.970536683444
-3967.8763293694105,3630.458831647261
-861.9463635281802,1785.9665287397008
-18722.682220456976,5262.84886208657
-13356.790232260195,4316.521698050933
-17994.66680468709,5024.313031935239
-2023.1945302411773,2707.263700990808
-1907.325547716875,3891.232842807121
-5613.084138717766,1851.945825464987
-11982.936973058,3294.473011468519
-15610.672021251527,2592.055234551044
-3833.612346207838,1518.6499573609433
-4673.8374138723775,4749.521620874491
-3706.8994391391716,3714.138227608992
-20425.755697311648,5351.882231683802
-14374.999180158544,4517.8512689374975
-5995.601739899728,2209.9626473526123
-13244.153946209586,5192.862687539158
-3690.196916527388,1683.8732233870574
-1234.3848354645065,2542.700232172218
-9856.858118740745,5593.333704220572
-8963.329526930991,5405.987825863522
-5363.853688070258,2835.0958650067955
-4169.108559744466,3815.49924128444
-12656.770439538588,2262.6673456858543
-7014.9376289760785,4793.659110693241
-3447.300841592849,1621.0994509091215
-6349.681060971071,4255.448385423673
-6352.964248286371,4341.974193822066
-4223.964288178138,2231.363427527375
-3896.4894828446977,4952.972416590157
